card_number,expiry_month,expiry_year,cvv
4111115747039349,06,2030,338
4111111348427835,02,2030,059
4242426682271066,03,2026,690
4242427574560970,01,2033,115
2223004736149286,09,2028,327
4012887601335837,06,2033,469
340000476279327,06,2031,2431
2223006348924782,06,2028,371
5301253082496787,08,2033,104
5105102662074266,02,2033,742
340000830991948,06,2029,0555
4000005738892208,03,2028,550
5301250874782101,05,2030,270
5301250860901665,02,2028,692
370000234281899,06,2026,0537
5301251244048306,05,2026,366
2223005074726692,06,2032,359
5200825667701350,06,2026,596
4012880559408276,06,2032,098
4000001929376333,11,2029,574
4242421284072251,05,2028,677
4242428895861691,11,2027,086
370000429385711,10,2026,1489
5301254084438454,07,2027,325
5200825392070485,01,2033,861
4111115779807514,03,2030,417
4000003596779369,06,2032,832
5200824463898254,03,2029,879
4111114595949808,02,2033,217
5301252088759453,11,2026,833
5200822237075092,12,2032,541
370000314710551,02,2033,7173
340000505785187,07,2028,0751
4111113393105548,03,2028,350
340000097778566,10,2033,0861
340000855754569,08,2032,5866
5105106915176083,03,2032,563
5105100475270022,12,2026,311
4012881432846930,05,2032,099
5200821933488203,12,2033,400
5105106184087763,01,2027,083
4242428317274259,07,2032,447
4111114789883979,12,2027,505
340000638519362,08,2032,0724
2223002706993691,07,2027,720
340000538514778,11,2032,1114
5301250699760738,01,2028,467
4242421601337460,06,2032,481
4111110845789374,02,2032,893
5105100541143674,04,2029,546
370000669229744,09,2030,9941
4000007219790570,11,2030,414
370000924603212,12,2028,9986
340000793530204,03,2026,0434
340000535711971,06,2029,1546
4000001878113950,08,2029,517
4111115098445236,03,2026,621
5301251984345102,01,2032,819
5105104596347503,01,2028,264
4111119367405939,06,2028,462
4242420185890654,12,2033,392
4111118703549400,06,2031,746
2223002901943855,08,2031,609
4242422448404927,12,2032,259
4000004278755537,04,2028,099
2223001641207019,04,2031,094
4000006319126362,02,2032,514
4111110049986198,03,2030,600
4242425583123897,05,2029,168
5200820278842222,06,2031,897
5105103998144138,02,2033,346
5301257073801012,10,2029,121
4012883102054530,12,2027,941
5105101806511845,03,2032,569
4012889785643655,11,2031,800
370000997983327,01,2027,8778
4111112646037078,11,2026,135
4242429951496190,05,2031,499
370000063562450,04,2031,0268
370000568927141,01,2026,9190
4242424470671928,04,2033,348
2223007091404972,10,2031,520
340000114935843,08,2027,9272
370000955335536,12,2028,7091
2223008830629853,08,2033,794
370000683953535,11,2027,0691
5301255345345735,03,2030,979
370000533077006,03,2030,9963
5301250836761219,10,2031,829
4111116991599178,11,2027,943
4000006734234320,10,2033,280
370000423584418,10,2026,1369
2223000441134829,01,2031,425
4242426859766534,11,2031,830
5301251546704440,10,2028,247
4111119587192424,07,2029,266
4012887341638128,09,2030,406
5105101756836390,08,2031,960
4012882888460861,07,2032,523
5301253502245780,08,2031,555
4012887168327433,06,2027,452
340000359504247,10,2031,4099
5105103087084765,10,2026,247
340000797645198,07,2033,1030
4242421957690066,07,2026,584
340000175493096,02,2027,7746
370000299074940,04,2031,2734
340000125975069,05,2030,8069
370000842933824,06,2031,6396
4000009330152748,06,2026,328
4000006046482211,04,2030,283
4242421930668023,02,2030,347
5301253241578244,05,2031,845
5301255062109439,06,2031,654
340000696332682,10,2029,0649
340000615507091,07,2029,3740
5200820685860205,12,2027,512
4242425012495932,01,2030,428
4000006817230955,04,2033,524
4242422182715561,09,2027,670
370000471343865,06,2030,1998
5105109373650490,08,2030,474
4111111733716990,06,2032,892
5105107630434534,05,2028,339
4242422926787165,06,2032,341
5105101268928230,07,2030,264
5200820447757830,07,2031,690
4242425257913086,07,2026,580
4012880843390355,11,2031,468
5200829207355578,10,2026,509
2223000254276501,09,2027,854
4012886656589835,09,2026,943
2223008142488071,03,2031,917
4111111756546548,03,2026,366
5301257461530082,02,2032,589
5200826781011825,02,2033,207
4000007804570866,05,2031,982
370000692994728,02,2029,4723
5105107468655747,09,2033,393
4000002031199449,10,2031,609
4242427577189595,10,2028,946
4111117102615598,01,2029,446
4012888087552457,03,2033,287
5105102763113070,12,2026,458
5105107674205469,09,2026,962
4111116240944308,03,2031,736
5105106830264444,01,2027,350
4000002551302720,04,2027,633
4242420579328873,06,2032,862
370000725159497,03,2028,8864
2223008367513124,12,2027,203
2223007917301881,10,2031,494
5105109971131752,02,2026,210
340000097784317,08,2028,3527
370000444113858,08,2028,0720
4242422063805390,03,2031,605
4000007727167329,02,2031,907
5105103461823606,03,2031,813
2223000696371159,06,2031,706
5105100995042422,06,2029,395
5105108963787969,03,2027,981
4012884444805779,07,2026,635
5105101316230597,03,2030,484
2223007854961309,04,2028,949
4242426495213362,06,2028,749
4242427805303240,08,2030,493
4000000501369419,12,2029,571
4111117256323106,09,2027,153
370000280952344,01,2030,9324
2223004358934213,10,2028,031
4000000418251734,10,2031,310
5200826280241360,08,2032,640
4000009033232417,05,2032,742
4000002449306636,03,2030,635
370000217348889,04,2031,1733
5105100801760472,04,2030,422
4012882294434658,01,2030,166
2223003773320461,08,2027,435
4012887165190255,09,2030,983
4242425012541545,08,2032,399
4111119641126780,07,2027,018
2223008473504470,05,2031,571
4000007772603491,02,2032,733
2223001997019091,11,2028,333
4000001402468490,03,2031,491
5200827621039232,04,2032,378
4111110569410066,09,2029,385
4242420288346265,08,2030,439
340000642528557,04,2026,3216
5301252486543731,07,2026,339
4000001789529419,04,2028,960
5105100764383817,10,2033,777
4111119235646607,09,2029,764
4111118824160152,06,2029,523
4012883610093897,05,2026,810
4000002018799138,03,2032,368
4111119045714975,08,2033,585
370000667699146,05,2031,4658
5105108463483622,12,2033,183
5200826942696845,05,2030,417
370000329619748,10,2028,0890
5200821672075682,01,2026,521
4242429324484337,01,2032,014
5200824977503804,01,2033,411
4242422328960188,11,2030,502
5301250971584616,06,2026,786
5301253270521958,04,2032,262
340000377506414,05,2028,4734
4242429342569390,04,2033,304
4000009437679106,04,2026,032
4000005875432842,04,2031,873
4111116576592770,04,2030,167
5200821954093767,06,2033,391
5301254589291440,04,2031,906
340000783491615,06,2026,2094
5105106863189252,02,2027,450
5105108981709441,09,2028,428
340000395398356,05,2031,9339
340000631542197,04,2028,2625
2223003859549140,04,2026,316
4000005011251676,06,2028,725
340000852273159,01,2026,3549
4012886935513275,08,2031,307
4242429706567113,11,2032,416
4012883095831860,04,2026,297
370000229053246,02,2028,3433
5200825219714208,06,2029,165
5105105764740403,07,2030,415
5200825070754558,02,2032,250
5301259604390176,10,2026,678
4242428059114804,08,2031,892
5105104863876507,10,2031,573
5105106235574942,03,2028,732
2223002134733131,01,2032,151
4000008781480962,03,2027,315
5301258652952002,12,2029,852
5301252928377623,12,2026,829
340000822672530,09,2031,2190
370000546968647,03,2032,6125
340000742371718,04,2031,6034
4012886044224046,04,2029,964
2223001239531028,04,2033,130
4000002577874785,04,2030,134
5301253397094053,04,2027,705
4111111255982186,05,2033,667
5105101014616022,06,2031,748
4012881976784380,02,2026,373
370000865245650,11,2028,6667
4111112917059413,03,2030,613
5105103605401707,11,2029,552
4242427752413869,12,2032,178
2223007528045752,09,2030,038
4242420274867902,07,2033,457
4242422563639877,12,2026,393
5200820034501765,10,2029,287
4000008809922672,05,2027,618
4000005498460196,07,2028,932
4012883460527713,01,2032,937
4242428209689184,03,2029,229
5301251348766225,10,2026,246
4000005890322648,01,2032,404
4000005531930239,10,2032,784
370000296927132,10,2033,3957
5105101637198937,05,2032,852
5200825047869869,12,2026,264
5200820483312516,05,2030,331
5105100605874321,09,2029,742
5301256970543933,08,2029,144
4012888119204762,04,2033,540
4111116080264262,08,2026,048
4000004214995296,12,2031,005
4242427507792872,01,2031,103
340000238992571,10,2026,8022
4242422270244490,02,2027,883
2223007264965452,01,2032,694
340000456157501,07,2033,5482
4111110269998725,03,2032,736
5105104308215170,04,2026,358
5301251794958847,04,2028,964
5301251601824414,08,2026,108
4012888213527860,06,2031,524
2223006030425775,05,2030,875
4111118368242606,06,2028,101
340000591867295,01,2030,9016
4111117726936735,12,2032,013
4000005202908316,07,2026,534
5105108351343870,09,2033,839
4111111645345433,07,2026,012
340000534344014,10,2027,8008
340000030234115,04,2031,3670
5200827945504788,12,2026,893
4111114550230863,12,2032,054
370000949821179,12,2030,1976
4012884751294930,03,2028,844
4242426810971678,02,2029,784
4000002059823896,01,2030,448
340000922377030,02,2026,5631
4242429534619631,08,2031,998
370000172650196,01,2029,3682
5200827545013446,05,2031,380
4000007774894999,07,2033,763
4242421733761470,06,2032,361
5301254973608407,12,2028,815
2223001823626812,08,2033,624
5105103626840685,11,2032,643
5105105498756089,09,2028,281
4242424625799327,10,2029,404
4000006014918378,08,2027,267
2223003618433974,10,2029,365
340000052744694,08,2027,3479
4111118612909091,11,2030,156
4111112126433029,07,2026,355
2223005068556105,04,2028,702
4111111106629739,06,2026,250
5105105529379190,03,2032,705
4111114331058583,09,2031,636
4111111558421544,07,2032,022
4242420329412563,03,2029,211
5301250661751335,01,2031,303
4242428179837276,04,2033,531
370000828052292,08,2030,9744
2223002124644967,06,2032,439
4111116007675509,05,2031,871
4012883361535823,11,2027,784
4242425084734549,04,2030,149
2223004915014418,01,2026,659
5200826970794108,12,2033,422
370000421511512,09,2030,6140
4000008575922039,06,2031,673
4000007959414415,06,2030,768
4012881043283804,12,2029,314
2223005781063454,09,2026,550
4000002692577420,03,2026,638
5301250131867687,04,2026,975
4000002022827347,11,2028,158
4111114092327094,10,2028,464
2223004007428542,10,2028,646
5301250464170519,09,2027,360
4111110363096947,01,2028,262
4111119339139194,10,2031,571
4000008778627864,08,2030,231
2223001878152433,03,2033,574
4000000909719454,11,2028,770
5200827628589353,09,2026,430
4000002835797786,05,2030,124
4012888345777318,06,2033,082
4111118445735168,01,2032,947
4242421651139436,04,2026,500
4242423885846208,05,2031,002
5301255776599230,09,2026,714
340000648911955,08,2029,4178
5200823209410747,03,2033,161
5200828248234057,08,2033,949
370000214037683,06,2027,1254
4242428528110334,09,2032,328
4111114928315198,06,2031,015
5200826210167800,01,2033,476
4111115524607268,08,2027,591
4111116452407051,05,2030,868
340000316192151,05,2032,5865
5301251416429417,10,2033,915
340000500860894,08,2032,1345
2223005391313190,04,2028,339
370000759838644,01,2028,3415
5200829823788863,06,2033,166
5200822297690962,10,2030,278
4000009966949904,01,2027,923
4111114631833891,02,2027,880
4242426409154546,06,2028,619
2223006332964497,07,2031,994
4000008121400431,06,2032,768
5301257415331223,01,2028,480
5301255968046396,02,2029,309
4000004525339028,07,2029,848
4111114557099063,10,2033,457
4111113445769259,06,2033,191
340000649697884,04,2026,3785
370000066554231,02,2029,1311
5200820372802403,11,2027,367
5200824662351006,12,2031,098
5301258352422025,12,2029,704
4000005778853359,12,2032,100
4111115641701259,06,2033,884
4012887703540763,09,2031,876
4242428018286453,01,2033,686
4111117940157159,06,2029,264
340000542368310,03,2031,5922
340000235295374,09,2031,5876
4111110175449433,01,2028,062
2223007388623250,09,2031,601
4012880141976715,06,2030,418
4012885772811289,05,2032,643
5301258631092607,02,2030,379
2223008033767815,12,2028,946
5105102779921441,09,2027,013
4242425373656619,06,2029,534
5200821929169551,07,2026,454
340000885481365,12,2031,0231
5301258859728262,08,2030,814
5105104356825771,03,2031,501
4111115810987077,11,2032,444
340000501712714,08,2030,6850
5105109234752535,10,2026,127
5301255495683588,01,2026,625
4111117206173494,02,2033,541
370000016348429,06,2032,3104
370000424932525,01,2033,4895
2223006495857751,11,2031,561
5105107490081698,07,2032,030
5200827265113376,03,2033,377
4000001536541907,04,2031,791
5301255395989580,07,2026,311
4111116010258848,06,2029,421
5200820407450178,06,2026,389
4000003679898615,01,2033,536
340000715537485,09,2028,9255
5301257259429000,09,2029,543
340000004460647,12,2032,3983
2223002655385683,12,2028,304
340000136129516,12,2033,8153
370000282001041,10,2029,3844
4000008285301490,06,2033,475
5301256215976989,08,2027,118
5301255543115336,02,2028,421
5301254107487751,11,2030,362
4000007173987436,11,2031,179
4111116197008230,09,2033,019
2223006594375770,07,2028,553
5105101169790341,12,2030,675
4000005357044057,12,2028,631
5301251686547633,05,2027,801
4000009726568085,04,2029,479
5200824548247659,05,2028,949
5200829323318732,12,2029,827
4012883379207365,02,2033,207
4012880008098827,04,2026,132
4012883521434917,03,2029,568
4111116019146648,09,2027,006
4242426036427349,04,2029,461
5105104965964482,07,2027,496
4000007368993850,03,2027,375
5301258484459184,12,2028,621
5200823657611861,06,2033,511
5301253317214658,09,2027,335
370000893266215,08,2029,6235
5301256434522127,03,2029,717
5105102651857077,08,2033,958
5200823711769879,05,2030,328
5200823913698991,06,2033,777
2223004606568045,05,2027,139
5105104090662399,08,2028,687
4111114323887502,02,2030,290
4000007513657210,05,2027,923
5301251035812167,02,2026,080
4242426551540245,01,2031,496
2223000175595401,08,2032,496
4000006613987774,02,2031,565
4012886255496093,01,2030,119
5105101446675158,11,2033,865
4012884066275988,04,2027,799
4111110139577675,12,2033,531
340000387204042,01,2027,4767
4111114235800395,06,2026,850
5200829894407872,08,2027,325
2223006273961866,09,2032,006
370000810097750,04,2027,7912
370000458680008,09,2030,5312
340000144047890,05,2027,9110
340000099691312,08,2032,6649
5200822733401917,05,2028,934
4111117998108559,09,2032,397
5105102935046059,01,2029,671
5200824616929345,10,2032,806
4000002383046347,05,2031,858
5200824276190014,11,2031,906
5105107206460319,10,2030,585
340000829835163,07,2031,8850
4000006362315748,06,2033,159
4111116466497155,10,2033,515
2223002455540339,11,2033,466
2223004773051361,06,2033,965
5105103333375975,01,2031,861
4111116397681281,04,2028,295
4242420147034896,11,2026,062
5105108343093930,07,2032,320
340000124488395,08,2032,7858
340000172849779,09,2030,5658
4000000814555134,04,2028,463
4000008394349711,10,2032,103
370000986208199,07,2027,2368
4111119550526095,06,2032,128
4111110997400341,10,2030,046
4012882445292385,05,2026,821
5105109642209078,05,2032,043
340000438625492,02,2027,5260
5301259433152755,07,2027,759
5301257827465718,09,2026,752
5200827565795856,02,2027,419
5105100949979133,01,2031,020
370000222263008,11,2029,6157
4242429717251756,03,2029,448
370000698337302,05,2031,6083
5105108004763565,07,2026,351
4012880460884037,04,2026,194
5200824446036097,01,2029,996
370000700746771,08,2028,6931
340000487914367,08,2033,9644
2223009463897346,12,2030,357
5301251816170892,08,2028,301
4000008562731781,05,2029,885
340000537849621,01,2027,2803
370000417114594,08,2030,8029
4111113554776814,02,2033,234
4111117262287253,04,2031,637
370000043359274,11,2031,9193
340000095876198,11,2032,5296
370000617620770,11,2027,4134
2223001720508121,09,2028,227
5200820166461085,12,2031,852
4000006754873056,03,2031,360
4242422101812465,10,2031,331
340000873243025,12,2031,1335
5105106577057282,04,2030,222
4000007198321223,08,2032,747
2223008144604915,04,2032,211
4111115460949328,05,2032,126
370000229332251,12,2031,3921
370000664860261,01,2028,0442
2223003933484041,10,2028,082
340000652573113,10,2027,3010
4000004374480154,04,2031,417
340000517243498,07,2030,4379
370000732354750,11,2028,8082
5105102238363243,09,2029,759
4242427662901631,01,2033,574
370000716514254,06,2029,4036
4012882703191485,09,2033,110
2223001845187975,01,2033,222
2223000123494178,05,2026,648
5105102415427928,01,2027,094
5105102344727893,08,2031,611
4012883823874778,10,2032,573
5200826118538946,10,2033,128
5105107392817298,11,2029,847
4000002488207554,03,2030,854
340000429441321,09,2032,1371
4111113318947727,09,2033,894
5105108712372519,07,2028,998
4111116785908775,07,2030,572
4012880053205939,01,2032,451
340000078344693,01,2027,8635
5200826741770429,01,2032,922
4111118914113780,12,2032,543
370000562029381,12,2028,5945
